VECTOR,OCCURRENCE_ID,SOURCE_TYPE,LOCATION_TYPE,POLYGON_ADMIN,Y,X,YEAR,COUNTRY,COUNTRY_ID,GAUL_AD0,STATUS
Aedes albopictus,38099,unpublished,point,-999,23.02,120.25,2011,Taiwan,TWN,886,NA
Aedes albopictus,38100,unpublished,point,-999,23.01,120.24,2011,Taiwan,TWN,886,NA
Aedes albopictus,38101,unpublished,point,-999,22.98,120.22,2011,Taiwan,TWN,886,NA
Aedes albopictus,38102,unpublished,point,-999,23,120.24,2011,Taiwan,TWN,886,NA
Aedes albopictus,38103,unpublished,point,-999,23.33,121.43,2011,Taiwan,TWN,886,NA
Aedes albopictus,38104,unpublished,point,-999,25.09,121.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,38105,unpublished,point,-999,24.35,120.92,2011,Taiwan,TWN,886,NA
Aedes albopictus,38106,unpublished,point,-999,22.67,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,38107,unpublished,point,-999,22.67,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,38108,unpublished,point,-999,25.09,121.47,2011,Taiwan,TWN,886,NA
Aedes albopictus,38109,unpublished,point,-999,23.03,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,38110,unpublished,point,-999,22.68,120.6,2011,Taiwan,TWN,886,NA
Aedes albopictus,38111,unpublished,point,-999,23.58,119.64,2011,Taiwan,TWN,886,NA
Aedes albopictus,38112,unpublished,point,-999,22.64,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,38113,unpublished,point,-999,24.15,120.63,2011,Taiwan,TWN,886,NA
Aedes albopictus,38114,unpublished,point,-999,22.99,120.2,2011,Taiwan,TWN,886,NA
Aedes albopictus,38115,unpublished,point,-999,22.96,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,38116,unpublished,point,-999,22.68,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38117,unpublished,point,-999,23.3,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,38118,unpublished,point,-999,23.9,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,38119,unpublished,point,-999,23.9,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,38120,unpublished,point,-999,23.29,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,38121,unpublished,point,-999,22.68,120.54,2011,Taiwan,TWN,886,NA
Aedes albopictus,38122,unpublished,point,-999,22.64,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,38123,unpublished,point,-999,22.64,120.37,2011,Taiwan,TWN,886,NA
Aedes albopictus,38124,unpublished,point,-999,22.68,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,38125,unpublished,point,-999,24.5,120.81,2011,Taiwan,TWN,886,NA
Aedes albopictus,38126,unpublished,point,-999,23.32,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,38127,unpublished,point,-999,22.6,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,38128,unpublished,point,-999,24.67,120.91,2011,Taiwan,TWN,886,NA
Aedes albopictus,38129,unpublished,point,-999,24.7,120.9,2011,Taiwan,TWN,886,NA
Aedes albopictus,38130,unpublished,point,-999,23.53,120.88,2011,Taiwan,TWN,886,NA
Aedes albopictus,38131,unpublished,point,-999,23.31,120.3,2011,Taiwan,TWN,886,NA
Aedes albopictus,38132,unpublished,point,-999,23,120.23,2011,Taiwan,TWN,886,NA
Aedes albopictus,38133,unpublished,point,-999,24.7,120.96,2011,Taiwan,TWN,886,NA
Aedes albopictus,38134,unpublished,point,-999,24.48,120.79,2011,Taiwan,TWN,886,NA
Aedes albopictus,38135,unpublished,point,-999,22.69,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,38136,unpublished,point,-999,23.89,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,38137,unpublished,point,-999,22.73,120.55,2011,Taiwan,TWN,886,NA
Aedes albopictus,38138,unpublished,point,-999,22.63,120.31,2011,Taiwan,TWN,886,NA
Aedes albopictus,38139,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38140,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38141,unpublished,point,-999,22.69,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,38142,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38143,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38144,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38145,unpublished,point,-999,22.67,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,38146,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38147,unpublished,point,-999,22.58,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,38148,unpublished,point,-999,22.93,120.18,2011,Taiwan,TWN,886,NA
Aedes albopictus,38149,unpublished,point,-999,22.69,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,38150,unpublished,point,-999,24.74,121.64,2011,Taiwan,TWN,886,NA
Aedes albopictus,38151,unpublished,point,-999,22.66,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38152,unpublished,point,-999,22.71,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,38153,unpublished,point,-999,22.67,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,38154,unpublished,point,-999,22.67,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38155,unpublished,point,-999,23.92,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,38156,unpublished,point,-999,23.91,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,38157,unpublished,point,-999,22.68,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,38158,unpublished,point,-999,22.68,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,38159,unpublished,point,-999,22.64,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,38160,unpublished,point,-999,23.91,120.36,2011,Taiwan,TWN,886,NA
Aedes albopictus,38161,unpublished,point,-999,22.68,120.29,2011,Taiwan,TWN,886,NA
Aedes albopictus,38162,unpublished,point,-999,22.62,120.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,38163,unpublished,point,-999,24.81,121.08,2011,Taiwan,TWN,886,NA
Aedes albopictus,38164,unpublished,point,-999,23.58,119.66,2011,Taiwan,TWN,886,NA
Aedes albopictus,38165,unpublished,point,-999,22.63,120.28,2011,Taiwan,TWN,886,NA
Aedes albopictus,38166,unpublished,point,-999,22.69,120.33,2011,Taiwan,TWN,886,NA
Aedes albopictus,38167,unpublished,point,-999,25.02,121.73,2011,Taiwan,TWN,886,NA
Aedes albopictus,38168,unpublished,point,-999,23.56,119.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,38169,unpublished,point,-999,23.56,119.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,38170,unpublished,point,-999,23,120.2,2011,Taiwan,TWN,886,NA
Aedes albopictus,38171,unpublished,point,-999,24.99,121.35,2011,Taiwan,TWN,886,NA
Aedes albopictus,38172,unpublished,point,-999,22.49,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,38173,unpublished,point,-999,22.5,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,38174,unpublished,point,-999,23.3,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,38175,unpublished,point,-999,23.04,120.21,2011,Taiwan,TWN,886,NA
Aedes albopictus,38176,unpublished,point,-999,23.32,120.32,2011,Taiwan,TWN,886,NA
Aedes albopictus,38177,unpublished,point,-999,22.5,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,38178,unpublished,point,-999,23.57,119.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,38179,unpublished,point,-999,23.04,120.17,2011,Taiwan,TWN,886,NA
Aedes albopictus,38180,unpublished,point,-999,24.86,121.11,2011,Taiwan,TWN,886,NA
Aedes albopictus,38181,unpublished,point,-999,23.57,119.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,38182,unpublished,point,-999,23.57,119.56,2011,Taiwan,TWN,886,NA
Aedes albopictus,38183,unpublished,point,-999,22.97,120.22,2011,Taiwan,TWN,886,NA
Aedes albopictus,38184,unpublished,point,-999,23.01,120.2,2011,Taiwan,TWN,886,NA
Aedes albopictus,38185,unpublished,point,-999,23.04,120.22,2011,Taiwan,TWN,886,NA
Aedes albopictus,38186,unpublished,point,-999,23.01,120.23,2011,Taiwan,TWN,886,NA
Aedes albopictus,38187,unpublished,point,-999,24.85,121.07,2011,Taiwan,TWN,886,NA
Aedes albopictus,38188,unpublished,point,-999,22.49,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,38189,unpublished,point,-999,22.43,120.53,2011,Taiwan,TWN,886,NA
Aedes albopictus,38190,unpublished,point,-999,22.47,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38191,unpublished,point,-999,22.48,120.52,2011,Taiwan,TWN,886,NA
Aedes albopictus,38192,unpublished,point,-999,22.43,120.5,2011,Taiwan,TWN,886,NA
Aedes albopictus,38193,unpublished,point,-999,23.57,119.57,2011,Taiwan,TWN,886,NA
Aedes albopictus,38194,unpublished,point,-999,23.3,120.27,2011,Taiwan,TWN,886,NA
Aedes albopictus,38195,unpublished,point,-999,25.09,121.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38196,unpublished,point,-999,22.43,120.51,2011,Taiwan,TWN,886,NA
Aedes albopictus,38197,unpublished,point,-999,22.56,120.48,2011,Taiwan,TWN,886,NA
Aedes albopictus,38198,unpublished,point,-999,22.98,120.19,2011,Taiwan,TWN,886,NA
Aedes albopictus,38199,unpublished,point,-999,23.02,120.19,2011,Taiwan,TWN,886,NA
Aedes albopictus,38200,unpublished,point,-999,23.01,120.24,2011,Taiwan,TWN,886,NA
Aedes albopictus,38201,unpublished,point,-999,23.93,120.34,2011,Taiwan,TWN,886,NA
Aedes albopictus,38202,unpublished,point,-999,23.47,120.46,2011,Taiwan,TWN,886,NA
Aedes albopictus,38203,unpublished,point,-999,22.35,120.66,2011,Taiwan,TWN,886,NA
Aedes albopictus,38204,unpublished,point,-999,22.64,120.39,2011,Taiwan,TWN,886,NA
Aedes albopictus,38205,unpublished,point,-999,22.57,120.62,2011,Taiwan,TWN,886,NA
Aedes albopictus,38206,unpublished,point,-999,22.45,120.49,2011,Taiwan,TWN,886,NA
Aedes albopictus,38207,unpublished,point,-999,22.77,120.66,2011,Taiwan,TWN,886,NA
Aedes albopictus,38208,unpublished,point,-999,22.58,120.53,2011,Taiwan,TWN,886,NA
Aedes albopictus,38209,unpublished,point,-999,23.06,120.18,2011,Taiwan,TWN,886,NA
Aedes albopictus,38210,unpublished,point,-999,22.35,120.38,2011,Taiwan,TWN,886,NA
Aedes albopictus,38211,unpublished,point,-999,23.03,120.25,2011,Taiwan,TWN,886,NA
Aedes albopictus,38212,unpublished,point,-999,22.58,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38213,unpublished,point,-999,22.48,120.43,2012,Taiwan,TWN,886,NA
Aedes albopictus,38214,unpublished,point,-999,22.62,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38215,unpublished,point,-999,22.64,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38216,unpublished,point,-999,22.49,120.39,2012,Taiwan,TWN,886,NA
Aedes albopictus,38217,unpublished,point,-999,22.64,120.29,2012,Taiwan,TWN,886,NA
Aedes albopictus,38218,unpublished,point,-999,22.69,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38219,unpublished,point,-999,22.6,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38220,unpublished,point,-999,24.59,120.87,2012,Taiwan,TWN,886,NA
Aedes albopictus,38221,unpublished,point,-999,22.66,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38222,unpublished,point,-999,22.6,120.41,2012,Taiwan,TWN,886,NA
Aedes albopictus,38223,unpublished,point,-999,22.64,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38224,unpublished,point,-999,22.54,120.4,2012,Taiwan,TWN,886,NA
Aedes albopictus,38225,unpublished,point,-999,23.49,120.47,2012,Taiwan,TWN,886,NA
Aedes albopictus,38226,unpublished,point,-999,22.67,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38227,unpublished,point,-999,22.81,120.27,2012,Taiwan,TWN,886,NA
Aedes albopictus,38228,unpublished,point,-999,22.46,120.45,2012,Taiwan,TWN,886,NA
Aedes albopictus,38229,unpublished,point,-999,22.9,120.19,2012,Taiwan,TWN,886,NA
Aedes albopictus,38230,unpublished,point,-999,22.63,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38231,unpublished,point,-999,22.89,120.25,2012,Taiwan,TWN,886,NA
Aedes albopictus,38232,unpublished,point,-999,22.68,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38233,unpublished,point,-999,22.62,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38234,unpublished,point,-999,22.57,120.4,2012,Taiwan,TWN,886,NA
Aedes albopictus,38235,unpublished,point,-999,22.55,120.42,2012,Taiwan,TWN,886,NA
Aedes albopictus,38236,unpublished,point,-999,22.95,120.22,2012,Taiwan,TWN,886,NA
Aedes albopictus,38237,unpublished,point,-999,22.65,120.29,2012,Taiwan,TWN,886,NA
Aedes albopictus,38238,unpublished,point,-999,22.59,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38239,unpublished,point,-999,22.67,120.49,2012,Taiwan,TWN,886,NA
Aedes albopictus,38240,unpublished,point,-999,22.66,120.49,2012,Taiwan,TWN,886,NA
Aedes albopictus,38241,unpublished,point,-999,22.47,120.45,2012,Taiwan,TWN,886,NA
Aedes albopictus,38242,unpublished,point,-999,22.48,120.47,2012,Taiwan,TWN,886,NA
Aedes albopictus,38243,unpublished,point,-999,22.56,120.34,2012,Taiwan,TWN,886,NA
Aedes albopictus,38244,unpublished,point,-999,22.68,120.49,2012,Taiwan,TWN,886,NA
Aedes albopictus,38245,unpublished,point,-999,22.7,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38246,unpublished,point,-999,22.71,120.31,2012,Taiwan,TWN,886,NA
Aedes albopictus,38247,unpublished,point,-999,22.62,120.31,2012,Taiwan,TWN,886,NA
Aedes albopictus,38248,unpublished,point,-999,22.68,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38249,unpublished,point,-999,22.65,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38250,unpublished,point,-999,22.64,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38251,unpublished,point,-999,22.69,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38252,unpublished,point,-999,22.61,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38253,unpublished,point,-999,22.6,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38254,unpublished,point,-999,22.59,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38255,unpublished,point,-999,22.69,120.49,2012,Taiwan,TWN,886,NA
Aedes albopictus,38256,unpublished,point,-999,22.64,120.37,2012,Taiwan,TWN,886,NA
Aedes albopictus,38257,unpublished,point,-999,22.63,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38258,unpublished,point,-999,22.64,120.37,2012,Taiwan,TWN,886,NA
Aedes albopictus,38259,unpublished,point,-999,22.68,120.49,2012,Taiwan,TWN,886,NA
Aedes albopictus,38260,unpublished,point,-999,22.6,120.31,2012,Taiwan,TWN,886,NA
Aedes albopictus,38261,unpublished,point,-999,22.64,120.37,2012,Taiwan,TWN,886,NA
Aedes albopictus,38262,unpublished,point,-999,22.62,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38263,unpublished,point,-999,22.64,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38264,unpublished,point,-999,22.69,120.49,2012,Taiwan,TWN,886,NA
Aedes albopictus,38265,unpublished,point,-999,22.63,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38266,unpublished,point,-999,22.63,120.37,2012,Taiwan,TWN,886,NA
Aedes albopictus,38267,unpublished,point,-999,22.62,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38268,unpublished,point,-999,22.64,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38269,unpublished,point,-999,22.79,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38270,unpublished,point,-999,22.68,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38271,unpublished,point,-999,23.22,120.14,2012,Taiwan,TWN,886,NA
Aedes albopictus,38272,unpublished,point,-999,22.62,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38273,unpublished,point,-999,22.61,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38274,unpublished,point,-999,22.62,120.37,2012,Taiwan,TWN,886,NA
Aedes albopictus,38275,unpublished,point,-999,22.99,120.21,2012,Taiwan,TWN,886,NA
Aedes albopictus,38276,unpublished,point,-999,22.63,120.37,2012,Taiwan,TWN,886,NA
Aedes albopictus,38277,unpublished,point,-999,22.63,120.38,2012,Taiwan,TWN,886,NA
Aedes albopictus,38278,unpublished,point,-999,22.62,120.38,2012,Taiwan,TWN,886,NA
Aedes albopictus,38279,unpublished,point,-999,22.62,120.38,2012,Taiwan,TWN,886,NA
Aedes albopictus,38280,unpublished,point,-999,22.66,120.34,2012,Taiwan,TWN,886,NA
Aedes albopictus,38281,unpublished,point,-999,22.63,120.38,2012,Taiwan,TWN,886,NA
Aedes albopictus,38282,unpublished,point,-999,23,120.22,2012,Taiwan,TWN,886,NA
Aedes albopictus,38283,unpublished,point,-999,22.68,120.45,2012,Taiwan,TWN,886,NA
Aedes albopictus,38284,unpublished,point,-999,25.06,121.88,2012,Taiwan,TWN,886,NA
Aedes albopictus,38285,unpublished,point,-999,22.68,120.29,2012,Taiwan,TWN,886,NA
Aedes albopictus,38286,unpublished,point,-999,22.67,120.47,2012,Taiwan,TWN,886,NA
Aedes albopictus,38287,unpublished,point,-999,22.67,120.28,2012,Taiwan,TWN,886,NA
Aedes albopictus,38288,unpublished,point,-999,22.72,120.31,2012,Taiwan,TWN,886,NA
Aedes albopictus,38289,unpublished,point,-999,22.71,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38290,unpublished,point,-999,22.63,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38291,unpublished,point,-999,22.63,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38292,unpublished,point,-999,22.52,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38293,unpublished,point,-999,22.51,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38294,unpublished,point,-999,22.67,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38295,unpublished,point,-999,22.47,120.45,2012,Taiwan,TWN,886,NA
Aedes albopictus,38296,unpublished,point,-999,22.46,120.45,2012,Taiwan,TWN,886,NA
Aedes albopictus,38297,unpublished,point,-999,23,120.24,2012,Taiwan,TWN,886,NA
Aedes albopictus,38298,unpublished,point,-999,22.63,120.28,2012,Taiwan,TWN,886,NA
Aedes albopictus,38299,unpublished,point,-999,22.73,120.29,2012,Taiwan,TWN,886,NA
Aedes albopictus,38300,unpublished,point,-999,22.46,120.45,2012,Taiwan,TWN,886,NA
Aedes albopictus,38301,unpublished,point,-999,22.74,120.33,2012,Taiwan,TWN,886,NA
Aedes albopictus,38302,unpublished,point,-999,22.67,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38303,unpublished,point,-999,22.68,120.51,2012,Taiwan,TWN,886,NA
Aedes albopictus,38304,unpublished,point,-999,22.7,120.47,2012,Taiwan,TWN,886,NA
Aedes albopictus,38305,unpublished,point,-999,23,120.22,2012,Taiwan,TWN,886,NA
Aedes albopictus,38306,unpublished,point,-999,23.04,120.22,2012,Taiwan,TWN,886,NA
Aedes albopictus,38307,unpublished,point,-999,22.64,120.26,2012,Taiwan,TWN,886,NA
Aedes albopictus,38308,unpublished,point,-999,22.73,120.34,2012,Taiwan,TWN,886,NA
Aedes albopictus,38309,unpublished,point,-999,22.66,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38310,unpublished,point,-999,22.71,120.29,2012,Taiwan,TWN,886,NA
Aedes albopictus,38311,unpublished,point,-999,22.63,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38312,unpublished,point,-999,22.67,120.46,2012,Taiwan,TWN,886,NA
Aedes albopictus,38313,unpublished,point,-999,22.69,120.51,2012,Taiwan,TWN,886,NA
Aedes albopictus,38314,unpublished,point,-999,22.62,120.33,2012,Taiwan,TWN,886,NA
Aedes albopictus,38315,unpublished,point,-999,22.63,120.33,2012,Taiwan,TWN,886,NA
Aedes albopictus,38316,unpublished,point,-999,22.6,120.43,2012,Taiwan,TWN,886,NA
Aedes albopictus,38317,unpublished,point,-999,22.62,120.42,2012,Taiwan,TWN,886,NA
Aedes albopictus,38318,unpublished,point,-999,22.66,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38319,unpublished,point,-999,22.64,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38320,unpublished,point,-999,22.98,120.22,2012,Taiwan,TWN,886,NA
Aedes albopictus,38321,unpublished,point,-999,23.01,120.22,2012,Taiwan,TWN,886,NA
Aedes albopictus,38322,unpublished,point,-999,22.72,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38323,unpublished,point,-999,22.79,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38324,unpublished,point,-999,22.8,120.31,2012,Taiwan,TWN,886,NA
Aedes albopictus,38325,unpublished,point,-999,23.94,120.38,2012,Taiwan,TWN,886,NA
Aedes albopictus,38326,unpublished,point,-999,22.65,120.49,2012,Taiwan,TWN,886,NA
Aedes albopictus,38327,unpublished,point,-999,22.83,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38328,unpublished,point,-999,23.96,120.39,2012,Taiwan,TWN,886,NA
Aedes albopictus,38329,unpublished,point,-999,23.94,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38330,unpublished,point,-999,23.93,120.34,2012,Taiwan,TWN,886,NA
Aedes albopictus,38331,unpublished,point,-999,22.68,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38332,unpublished,point,-999,23.91,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38333,unpublished,point,-999,22.67,120.51,2012,Taiwan,TWN,886,NA
Aedes albopictus,38334,unpublished,point,-999,22.67,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38335,unpublished,point,-999,22.67,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38336,unpublished,point,-999,22.79,120.25,2012,Taiwan,TWN,886,NA
Aedes albopictus,38337,unpublished,point,-999,22.66,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38338,unpublished,point,-999,25.08,121.55,2012,Taiwan,TWN,886,NA
Aedes albopictus,38339,unpublished,point,-999,22.75,120.35,2012,Taiwan,TWN,886,NA
Aedes albopictus,38340,unpublished,point,-999,22.55,120.58,2012,Taiwan,TWN,886,NA
Aedes albopictus,38341,unpublished,point,-999,25.07,121.52,2012,Taiwan,TWN,886,NA
Aedes albopictus,38342,unpublished,point,-999,22.69,120.36,2012,Taiwan,TWN,886,NA
Aedes albopictus,38343,unpublished,point,-999,22.71,120.38,2012,Taiwan,TWN,886,NA
Aedes albopictus,38344,unpublished,point,-999,22.76,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38345,unpublished,point,-999,22.77,120.29,2012,Taiwan,TWN,886,NA
Aedes albopictus,38346,unpublished,point,-999,22.77,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38347,unpublished,point,-999,22.77,120.3,2012,Taiwan,TWN,886,NA
Aedes albopictus,38348,unpublished,point,-999,22.94,120.19,2012,Taiwan,TWN,886,NA
Aedes albopictus,38349,unpublished,point,-999,23.06,120.24,2012,Taiwan,TWN,886,NA
Aedes albopictus,38350,unpublished,point,-999,23.02,120.18,2012,Taiwan,TWN,886,NA
Aedes albopictus,38351,unpublished,point,-999,22.83,120.34,2012,Taiwan,TWN,886,NA
Aedes albopictus,38352,unpublished,point,-999,22.79,120.31,2012,Taiwan,TWN,886,NA
Aedes albopictus,38353,unpublished,point,-999,22.82,120.33,2012,Taiwan,TWN,886,NA
Aedes albopictus,38354,unpublished,point,-999,22.81,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38355,unpublished,point,-999,22.62,120.41,2012,Taiwan,TWN,886,NA
Aedes albopictus,38356,unpublished,point,-999,22.63,120.4,2012,Taiwan,TWN,886,NA
Aedes albopictus,38357,unpublished,point,-999,22.61,120.4,2012,Taiwan,TWN,886,NA
Aedes albopictus,38358,unpublished,point,-999,22.62,120.39,2012,Taiwan,TWN,886,NA
Aedes albopictus,38359,unpublished,point,-999,22.87,120.31,2012,Taiwan,TWN,886,NA
Aedes albopictus,38360,unpublished,point,-999,22.88,120.33,2012,Taiwan,TWN,886,NA
Aedes albopictus,38361,unpublished,point,-999,22.88,120.32,2012,Taiwan,TWN,886,NA
Aedes albopictus,38362,unpublished,point,-999,22.66,120.51,2012,Taiwan,TWN,886,NA
Aedes albopictus,38363,unpublished,point,-999,23,120.21,2012,Taiwan,TWN,886,NA
Aedes albopictus,38364,unpublished,point,-999,22.47,120.45,2012,Taiwan,TWN,886,NA
Aedes albopictus,38365,unpublished,point,-999,23.02,120.22,2012,Taiwan,TWN,886,NA
Aedes albopictus,38366,unpublished,point,-999,22.83,120.28,2012,Taiwan,TWN,886,NA
Aedes albopictus,38367,unpublished,point,-999,22.84,120.27,2012,Taiwan,TWN,886,NA
Aedes albopictus,38368,unpublished,point,-999,24.29,120.56,2012,Taiwan,TWN,886,NA
Aedes albopictus,38369,unpublished,point,-999,22.75,120.25,2012,Taiwan,TWN,886,NA
Aedes albopictus,38370,unpublished,point,-999,22.75,120.26,2012,Taiwan,TWN,886,NA
Aedes albopictus,38371,unpublished,point,-999,22.74,120.25,2012,Taiwan,TWN,886,NA
Aedes albopictus,38372,unpublished,point,-999,22.74,120.26,2012,Taiwan,TWN,886,NA
Aedes albopictus,38373,unpublished,point,-999,22.74,120.26,2012,Taiwan,TWN,886,NA
Aedes albopictus,38374,unpublished,point,-999,22.66,120.51,2012,Taiwan,TWN,886,NA
Aedes albopictus,38375,unpublished,point,-999,22.77,120.24,2012,Taiwan,TWN,886,NA
Aedes albopictus,38376,unpublished,point,-999,22.76,120.24,2012,Taiwan,TWN,886,NA
Aedes albopictus,38377,unpublished,point,-999,22.65,120.51,2012,Taiwan,TWN,886,NA
Aedes albopictus,38378,unpublished,point,-999,22.65,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38379,unpublished,point,-999,22.65,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38380,unpublished,point,-999,22.63,120.5,2012,Taiwan,TWN,886,NA
Aedes albopictus,38381,unpublished,point,-999,22.79,120.29,2012,Taiwan,TWN,886,NA
Aedes albopictus,38382,unpublished,point,-999,22.82,120.29,2012,Taiwan,TWN,886,NA
Aedes albopictus,38383,unpublished,point,-999,22.64,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38384,unpublished,point,-999,22.64,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38385,unpublished,point,-999,22.63,120.48,2012,Taiwan,TWN,886,NA
Aedes albopictus,38386,unpublished,point,-999,22.63,120.47,2012,Taiwan,TWN,886,NA
Aedes albopictus,38387,unpublished,point,-999,22.64,120.45,2012,Taiwan,TWN,886,NA
Aedes albopictus,38388,unpublished,point,-999,22.69,120.51,2012,Taiwan,TWN,886,NA
